,Youtube,judul,paragrap,photo,tanggal
22,,"Menjajal Pixel 3a dan 3a XL, Ponsel Kelas Menengah dari Google","MOUNTAIN VIEW, KOMPAS.com - Dalam acara tahunan  Google I/O 2019, Google memperkenalkan dua ponsel terbarunya di Shoreline Amphitheater, Selasa (7/5/2019).
 Pixel 3a dan Pixel 3a XL merupakan perangkat versi murah dari Pixel 3 yang diperkenalkan tahun lalu.
Kedua ponsel tersebut mengusung spesifikasi yang lebih rendah dari Pixel 3 reguler. Pixel 3a dan Pixel 3a XL dibekali dengan spesifikasi yang serupa, hanya berbeda pada ukuran dan resolusi layar.
Pixel 3a mengusung layar seluas 5,6 inci sementara Pixel 3a XL memiliki layar seluas 6 inci. Layar kedua ponsel ini sama sama dibuat dengan panel OLED. Hanya saja, layar Pixel 3a memiliki resolusi 2220 x 1080 sementara Pixel 3a XL 2160 x 1080.
Saat KompasTekno mencoba kedua ponsel ini di ""kebun belakang"" kantor Google alias lokasi acara peluncuran Pixel 3a, kesan pertama yang kami dapatkan adalah kedua ponsel ini memiliki bobot yang sangat ringan.
Selain itu, meski body keduanya dibuat dengan plastik, Pixel 3a dan Pixel 3a XL masih terasa cukup premium.
Bodinya pun tak begitu licin, pasalnya bagian belakang kedua ponsel ini dilapisi dengan bahan yang cukup kesat di tangan.
Baik Pixel 3a dan Pixel 3a XL membawa spesifikasi yang serupa. Keduanya dibekali dengan chipset Snapdragon 670 dengan RAM 4 GB dan penyimpanan 64 GB.Yudha Pratomo/KompasTekno Google resmi memperkenalkan dua ponsel terbarunya yakni Pixel 3a (putih) dan Pixel 3a XL (hitam). Kedua ponsel ini merupakan versi murah dari Pixel 3 reguler. Untuk sektor fotografi, keduanya juga dibekali dengan kamera yang serupa. Hanya ada kamera tunggal baik di bagian depan maupun belakang dengan resolusi 12 megapiksel f/1.8 (depan) dan 8 megapiksel f/2.0 (belakang).
Kamera utama keduanya dilengkapi dengan Electronic Image Stabilization sehingga gambar lebih stabil ketika diambil dalam keadaan bergerak.Baca juga: Ini Spesifikasi dan Harga Google Pixel 3a dan 3a XL
Sayangnya Google juga tidak mengungkapkan rincian spesifikasi lainnya seperti fitur fast charging atau NFC. Pixel 3a dan Pixel 3a XL hadir dalam tiga pilihan warna yakni hitam, putih dan ungu.
Bagi Anda yang ingin mengetahui kedua ponsel ini lebih dekat, Anda bisa melihat melalui galeri pada tautan berikut ini.


 
 
 

View this post on Instagram

 
 
 
A post shared by Kompas Tekno (@kompas.tekno) on May 8, 2019 at 12:09am PDT",https://asset.kompas.com/crop/0x44:1200x844/750x500/data/photo/2019/05/08/2400332834.jpg,08/05/2019
23,,"Melihat Ponsel ""Google Assistant"" Nokia 4.2 Lebih Dekat","JAKARTA, KOMPAS.com -  HMD Global baru saja meresmikan kehadiran smartphone terbarunya,  Nokia 4.2 di Indonesia. Ponsel Nokia ini dibanderol Rp 2,5 juta di tanah air.
Anggota terbaru ponsel menengah Nokia ini diperkenalkan dalam acara peluncuran yang digelar di Jakarta, Selasa (7/5/2019).
Dari segi desain, Nokia 4.2 memiliki bentang layar seluas 5,71 inci dan memiliki resolusi 720 x 1.520 piksel serta rasio layar 19:9.
Di bagian atas layarnya, ada poni dengan bentuk waterdrop atau tetesan air sebagai penampang kamera selfie 8 megapiksel yang mendukung fitur biometrik face unlock.
Beralih ke bagian belakang, di sini, terdapat kamera ganda yang masing-masing memiliki resolusi 13 megapiksel dan 2 megapiksel (depth sensor). Dua kamera tersebut dibekali dengan modul LED flash, berikut pemindai sidik jari berbentuk lingkaran.
Pada bagian sisi bingkainya, terdapat sejumlah tombol, konektor, serta slot kartu memori micro SD dan kartu SIM.
Untuk bagian bawah bingkai, ada lubang speaker, port microUSB 2.0, dan lubang mikrofon. Satu lubang mikrofon juga tersedia di bingkai bagian atas ditemani dengan 3,5mm audio jack.
Pada bingkai bagian kiri, terdapat sebuah tombol Google Assistant serta modul untuk menanamkan 2 slot kartu SIM + 1 slot kartu micro-SD.Baca juga: Begini Cara Kerja Tombol Google Asistant yang Jadi Andalan Nokia 4.2
Sementara pada bingkai sisi kanan terdapat sebuah tombol power, yang juga berfungsi sebagai lampu notifikasi LED, ditemani dengan tombol volume (atas dan bawah).
Dari sisi dapur pacu, Nokia 4.2 ditenagai chip Snapdragon 439, baterai 3.000 mAh, konektivitas NFC, RAM 3 GB, dan memori internal 32 GB yang bisa diperluas hingga 400 GB dengan kartu micro SD.
Nokia 4.2 juga merupakan ponsel Android One yang menjalankan sistem operasi Android 9.0 Pie tanpa kustomisasi antarmuka tambahan.
Seperti apa penampilan Nokia 4.2 dari berbagai sisi? Simak deretan foto-foto Nokia 4.2 dalam rangkaian foto di tautan berikut ini.


 
 
 

View this post on Instagram

 
 
 
A post shared by Kompas Tekno (@kompas.tekno) on May 7, 2019 at 10:09pm PDT


Baca juga: Selisih Harga Hanya Rp 100.000, Ini Bedanya Nokia 4.2 dan Nokia 3.1",https://asset.kompas.com/crop/110x113:1008x712/750x500/data/photo/2019/05/08/4215817940.jpeg,08/05/2019
24,,Realme 3 Pro dan Realme C2 Resmi Masuk Indonesia,"DEPOK, KOMPAS.com - Setelah melenggang di India bulan April,  Realme akhirnya memboyong ponsel terbarunya,  Realme 3 Pro, ke Indonesia.   
Ponsel ini merupakan penerus dari seri Realme 3 yang telah lebih dulu meluncur di Tanah Air bulan pada Maret lalu. 
""Realme 3 Pro adalah  smartphone canggih dan berperforma tinggi yang dirancang untuk kaum muda,"" ujar Josef Wang, Marketing Director Realme Asia Tenggara, dalam acara peluncuran Realme 3 Pro yang digelar di Felfest UI, Depok, Rabu (8/5/2019).
Dari segi desain, Realme 3 Pro mengusung layar ukuran 6,3 inci dengan resolusi Full HD+. Terdapat poni di bingkai bagian atas ponsel untuk wadah kamera depan 25 megapiksel.Baca juga: Ini Spesifikasi dan Harga Realme 3 di Indonesia
Realme 3 Pro mengusung konfigurasi kamera ganda dengan kombinasi 16 megapiksel dan 5 megapiksel.  
Realme membekali kamera Realme 3 Pro dengan berbagai mode pemotretan kekinian, seperti Nightscape untuk pemandangan malam, Chroma Boost untuk mendongkrak kontras, serta fitur perekaman video slow motion 960 fps dengan kualitas HD. 
Di sisi ""jeroan"", Realme 3 Pro dibekali Snapdragon 710 dipadukan dengan dua pilihan kombinasi RAM dan kapasitas media penyimpanan, yakni 4 GB/ 64 GB dan 6 GB/ 128 GB.
Baterai Realme 3 Pro berkapasitas 4.045 mAh. Ponsel ini juga mewarisi teknologi isi ulang cepat Oppo, VOOC 3.0, dengan adapter fast charging daya 20W yang disertakan dalam kemasan. 
Realme 3 Pro menjalankan sistem operasi Android Pie yang dibalut dengan antarmuka Color OS 6.0 khas Oppo. Di Indonesia, Realme 3 Pro hadir dalam dua varian warna yaitu Lightning Purple dan Nitro Blue. Banderolnya dipatok di angka Rp 2.999.000 untuk varian 4 GB/ 64 GB serta Rp 3.699.000 untuk varian 6 GB/ 128 GB.
 Realme C2 
Selain meluncurkan Realme 3 Pro, di kesempatan yang sama, Realme juga turut merilis Realme C2 di Tanah Air. Ponsel ini merupakan penerus Realme C1 yang meluncur bulan Oktober 2018 lalu. Realme C2 membidik pasar smartphone entry level.
""Realme C2 memberikan semua penggunanya spesifikasi terbaik di segmen entry level, dengan layar besar, baterai besar, dan desain elegan,"" kata Wang.",https://asset.kompas.com/crop/0x0:1200x800/750x500/data/photo/2019/05/08/4095924246.jpg,08/05/2019
25,,"Pelanggan Turun Karena Registrasi Kartu SIM, Pendapatan Tri Malah Naik","JAKARTA, KOMPAS.com - Operator seluler Hutchison 3 Indonesia ( Tri) mengklaim mengalami pertumbuhan pendapatan meskipun jumlah pengguna berkurang pasca program  registrasi kartu prabayar.  
""Revenue malah naik. Tahun lalu positif pertumbuhan revenue double digit,"" ungkap Dolly Susanto, Chief Commercial Official Hutchison 3 Indonesia dalam acara temu media di Jakarta, Selasa (7/5/2019). 
Tahun 2018 lalu, Tri mencatat pendapatan lebih dari 1 miliar dollar AS (sekitar Rp 14 miliar). Padahal, jumlah total basis pengguna Tri menurun setahun setelah program registrasi kartu prabayar yang diselenggarakan pemerintah.  Baca juga: Cara Registrasi dan Daftar Ulang Kartu Prabayar Tri
Dolly menyebut, sebelum program registrasi, basis jumlah pelanggan Tri tercatat sebanyak 63,8 juta. 
KOMPAS.com/ WAHYUNANDA KUSUMA PERTIWI Dolly Susanto, Chief Commercial Official Hutchison 3 Indonesia.Angka tersebut turun jauh setelah registrasi diberlakukan, menjadi 38 juta pelanggan. Namun, menurut Dolly, 25 persen dari 63,8 juta jumlah pelanggan sebelumnya adalah mereka yang hobi ganti kartu alias bukan pengguna loyal.
""Secara unit customer tak ada penurunan karena dulu banyak yang sering gonta-ganti kartu,” ujar Dolly.
“Nah, sekarang banyak yang isi pulsa setelah registrasi. Jadi satu orang isi ulang setiap minggu, itu yang kami namakan quality customer,"" jelas Dolly. Quality customer atau pengguna loyal inilah yang proporsinya diklaim menanjak pasca registrasi. Baca juga: Tak Mau Perang Harga, Tri Fokus ke Kualitas Layanan
""Dulu pengguna yang hanya aktif tiga bulan dan sering ganti ada sekitar 25 persen dari total. Sekarang yang aktif hanya tiga bulan itu kurang dari 5 persen. Sisanya 95 persen itu loyal,"" paparnya.  
Dolly juga menyampaikan apresiasi terhadap program registrasi kartu SIM prabayar ini karena imbasnya dinilai positif bagi perusahaan telekomunikasi. Sebab, menurut Dolly, pengguna yang hobi gonta-ganti kartu justru kerap berpaling dari Tri dan justru merugikan perusahaan meski jumlahnya banyak.
""Pelanggan yang gonta-ganti operator itu merugikan secara operator, makannya kami sambut positif registrasi,"" pungkasnya.",https://asset.kompas.com/crop/104x0:689x390/750x500/data/photo/2014/07/19/1634277shutterstock-101163595780x390.jpg,08/05/2019
26,https://www.youtube.com/embed/nbTDrM-n_lQ,Oppo F11 Edisi Ini Dapat Gratis Printer Foto Portabel,"KOMPAS.com - Setelah dirilis pada Maret lalu,  Oppo F11 tak berhenti dipromosikan. Setelah versi ""Avengers"",  Oppo F11 ditawarkan dalam edisi Jewelry White yang mengusung warna baru.
Selain itu, Oppo F11 edisi khusus ini menyertakan printer foto portabel yang bisa didapat secara gratis.""Hari ini, kami mulai melakukan sesi pemesanan Oppo F11 Jewelry White Exclusive Bundling Package, perangkat ini hadir dengan bundling Instax SP-2 dan macaron film,” ujar Aryo Meidianto Aji, PR Manager Oppo Indonesia dalam keterangan pers yang diterima KompasTekno, Rabu (8/5/2019).Setiap pembelian Oppo F11 Jewelry White akan mendapatkan  satu unit printer foto portabel Instax SHARE SP-2 dan Instax Mini Macaron Film.Instax SHARE SP-2 merupakan mini printer khusus yang dapat mencetak foto jika terkoneksi dengan smartphone. Sementara itu, Instax Mini Macaron Film merupakan kertas foto khusus Instax yang dapat membuat hasil cetak tampil semakin menarik.Baca juga: Spesifikasi Lengkap Berikut Harga Oppo F11 dan F11 Pro di IndonesiaPenawaran ini berlaku mulai 8 Mei s.d. 14 Mei 2019. Pengiriman perangkat akan dilakukan mulai 15 Mei 2019.
Menurut Oppo, Oppo F11 versi Instax ini tersedia dalam jumlah sangat terbatas dan pre-order akan dihentikan jika unitnya habis dipesan.
Oppo F11 Jewelry White Edition memiliki spesifikasi hardware yang identik dengan F11 Pro versi “reguler” yang memiliki RAM 4 GB dan memori penyimpanan 128 GB.
Oppo F11 Jewelry White dijual seharga Rp 4,5 juta. Pemesanan F11 edisi ini hanya dilakukan melalui Blibli.com.Baca juga: Video: Pandang Pertama Oppo F11 Pro Harga Rp 4.999.000",https://asset.kompas.com/crop/703x0:1753x700/750x500/data/photo/2019/05/08/597570319.jpg,08/05/2019
27,,Tri Mulai Matikan Jaringan 2G di Indonesia,"JAKARTA, KOMPAS.com - Operator seluler Hutchison 3 Indonesia (Tri) mulai menonaktifkan jaringan  2G di beberapa titik. Jaringan internet generasi kedua itu disebut sudah minim pengguna.
Chief Commercial Officer Tri Indonesia Dolly Susanto mengatakan, saat ini, jumlah pengguna jaringan 2G Tri disebut hanya sebesar lima persen.
""Sudah ada (yang dimatikan jaringan 2G). Karena sudah tidak ada pelanggannya lagi,"" jelas Dolly, saat ditemui awak media di Jakarta, Selasa (7/5/2019).
Sayangnya, Dolly tidak merinci titik-titik 2G mana saja yang telah dinon-aktifkan. Ia hanya mengatakan, sebagian besar titik 2G yang telah dinon-aktifkan berada di kota-kota besar seperti Jakarta.
""Saya enggak hafal. Enggak banyak, sih. Kurang lebih tiga persen (dari total base tranceiver station jaringan 2G). Secara fisikal tetap ada ya fitur 2G-nya hanya kita mematikannya menggunakan software,"" aku Dolly.Baca juga: Telkomsel Belum Mau Matikan 2G Karena Pelanggannya Masih Banyak
Setelah jaringan 2G dinon-aktifkan, mantan pengguna jaringan 2G Tri masih bisa menggunakan operator seluler tersebut. Hanya saja mereka harus beralih ke jaringan 3G atau 4G.
""(Meski sudah) dimatikan, pelanggan tetap bisa pakai Tri. Cuma enggak bisa pakai 2G. Tapi buat apa 2G, sekarang kan orang beralih ke 3G dan 4G kan? 2G itu kan teknologi jaman dulu,"" imbuh Dolly.
Dolly menyebut Tri memiliki 55.000 base tranceiver station ( BTS) yang sudah beroperasi selama ini. Sebanyak 25.000 di antaranya mengoperasikan jaringan 4G, 40.000 BTS mengoperasikan jaringan 3G, dan hanya 15.000 yang beroperasi di jaringan 2G.
Dari total 38 juta pengguna Tri, Dolly mengklaim 75 persennya lebih banyak mengonsumsi jaringan 4G dan sekitar 20 persennya mengakses jaringan 3G.
Sebagian besar dari total pelanggan Tri diklaim berasal dari kalangan anak muda yang sudah mengadopsi smartphone dengan kebutuhan data yang lebih tinggi, seperti gaming dan streaming video.
""Pelanggan Tri (berasal dari) anak muda yang sangat aktif di smartphone dan yang benar adaptasi dengan teknologi baru,"" pungkas Dolly.Baca juga: 2019, Tri Indonesia Uji Coba Jaringan 5G",https://asset.kompas.com/crop/0x0:1000x667/750x500/data/photo/2018/11/26/1389606529.jpg,08/05/2019
28,,"""Gambar Bergerak"" di Film Harry Potter Bakal Terwujud Lewat Google Lens","MOUNTAIN VIEW, KOMPAS.com - Jika Anda penggemar  Harry Potter, tentu Anda ingat dalam film tersebut ada adegan di mana gambar-gambar yang ada di koran maupun medium kertas lainnya dapat bergerak selayaknya sebuah video lewat mantra sihir.Meski itu adalah buah imajinasi, hal tersebut akan terwujud lewat teknologi  Google Lens. Pasalnya, Google telah memberi serangkaian pembaruan fitur pada aplikasi ini dengan menggunakan teknologi Augmented Reality.Google Lens sendiri adalah tool berbasis kecerdasan buatan (artificial intelligence/ AI) computer vision yang mampu menganalisis foto, mengenali obyek di dalamnya, dan mengambil informasi dari objek yang dibidik.Menurut perwakilan Google, Apparna Chennapragada, Selasa (7/5/2019) di ajang Google I/O 2019, pembaruan terbesar yang digelontorkan Google untuk aplikasi ini adalah dukungan untuk digunakan di restoran.
Seperti dilaporkan jurnalis Kompas.com Yudha Pratomo langsung dari lokasi acara, pengguna cukup mengarahkan kamera ponsel ke sebuah menu hidangan dan secara otomatis Google Lens akan memperlihatkan hidangan paling populer yang ada di restoran tersebut.YUDHA PRATOMO/KOMPAS.com Perwakilan Google, Apparna Chennapragada menjelaskan fitur terbaru dari Google Lens di ajang Google I/O 2019 yang berlangsung di Mountain View, AS, , Selasa (7/5/2019).Selain itu, lewat sebuah majalah bernama ""Bon Appetit"", Google Lens juga membantu pengguna untuk melihat cara memasak sebuah menu masakan.Pengguna cukup menyorotkan kamera pada menu yang ada di majalah masakan tersebut dan secara otomatis, gambar yang disorot kamera akan terlihat bergerak memperagakan cara memasak menu tersebut, mirip dengan adegan pada film  Harry Potter.Menurut Apparna, fitur ini akan segera dirilis untuk aplikas Google Lens setidaknya pada akhir bulan Mei ini. Selain itu, ia juga mengatakan bahwa fungsi Google Lens untuk membaca dan menerjemahkan teks secara realtime juga turut diperbarui.Baca juga: Android Q Resmi Dikenalkan, Ini Fitur-fiturnyaDalam kesempatan yang sama, CEO Google, Sundari Pichai juga menegaskan bahwa pada dasarnya, Google akan terus mengoptimasi pengguna teknologi Augmented Reality dalam beragam aplikasi miliknya. Hal tersebut dilakukan agar terus memberi kemudahan bagi para pengguna aplikasi milik Google. Selain itu, Google Lens juga akan terus dioptimasi agar fungsinya semakin beragam. Salah satu fungsi terbaru dari Google Lens adalah kemampuan untuk membaca tulisan hanya dengan menggunakan sorotan kamera dan dapat menerjemahkannya ke dalam lebih dari 70 bahasa yang berbeda di seluruh dunia.Baca juga: Google Pixel 3a dan Pixel 3a XL Resmi Meluncur",https://asset.kompas.com/crop/0x0:938x626/750x500/data/photo/2019/02/10/2209136730.jpg,08/05/2019
29,,"Google: Ada 2,5 Miliar Perangkat Android yang Aktif Dipakai","MOUNTAIN VIEW, KOMPAS.com - Seiring dengan terus bertambahnya usia sistem operasi  Android di pasar smartphone dunia, jumlah pengguna  Android juga kian bertambah.
Google mengklaim bahwa jumlah perangkat aktif dengan sistem operasi Android kini menembus lebih dari 2,5 miliar per bulan. Hal tersebut diutarakan pihak Google dalam konferensi tahunan Google I/O yang digelar di Shoreline Amphitheater, Mountain View, Amerika Serikat.
Stephanie Cuthbertston, perwakilan pihak Google yang berbicara di atas panggung mengatakan angka tersebut merupakan tantangan besar yang berhasil dicapai oleh Google. ""Kita di sini hadir untuk membicarakan Android versi 10, dan kita juga dapat merayakan sejarah bersama. Hari ini tercatat ada lebih dari 2,5 miliar perangkat Android aktif setiap bulan dan ini adalah angka yang besar,” kata Stephanie. Kendati demikian, Stephanie tidak menjelaskan lebih rinci dari mana angka tersebut berasal. Ia juga tak menyebutkan Android versi apa saja yang saat ini banyak digunakan oleh para pengguna. Namun jika klaim ini benar adanya, angka tersebut sudah melampaui jumlah pengguna perangkat dengan sistem operasi iOS. Pada Januari lalu, Apple sempat mengklaim bahwa jumlah perangkat aktif iOS seluruhnya mencapai angka 1,4 miliar. Di atas panggung, Stephanie juga meyakini bahwa angka tersebut akan terus bertambah seiring dengan diperkenalkannya  Android Q tahun ini. Apalagi, Android Q akan membawa serangkaian fitur baru yang relevan dengan perkembangan teknologi smartphone saat ini. YUDHA PRATOMO/KOMPAS.com Stephanie Cuthbertston, perwakilan pihak Google yang berbicara di atas panggung Google I/O 2019 mengatakan capaian 2,5 miliar perangkat Android merupakan tantangan besar yang berhasil dicapai oleh Google. Baca juga: Android Q Resmi Dikenalkan, Ini Fitur-fiturnyaContohnya adalah dukungan untuk ponsel layar tekuk hingga dukungan jaringan 5G. Ada pula serangkaian fitur baru yang dapat dipergunakan untuk mengoptimalkan penggunaan perangkat. ""Setelah 2,5 miliar, lalu apa yang akan datang? Adalah ponsel lipat dan 5G. Saat ini semua jenis ponsel lipat menggunakan sistem operasi Android dan Android Q akan mendukung optimasi perangkat ini,"" kata Stephanie. ""Juga 5G. Kini sudah ada lebih dari 20 operator yang mulai menggelar jaringan 5G,"" lanjutnya. Stephanie juga mengatakan bahwa pada Android Q akan tersedia secara resmi pada akhir tahun 2019. Sampai saat ini, setidaknya ada 21 jenis perangkat yang akan kebagian Android versi terbaru ini.Baca juga: Daftar Smartphone yang Akan Kebagian Android Q Tahun Ini",https://asset.kompas.com/crop/2x0:587x390/750x500/data/photo/2015/10/29/1023400Android-Jadi-5780x390.jpg,08/05/2019
30,,"Antisipasi Mudik, Tri Ekspansi Jaringan dan Siapkan 37 ""Mobile BTS""","JAKARTA, KOMPAS.com - Hutchison 3 Indonesia (Tri) memprediksi adanya lonjakan trafik saat arus  mudik lebaran nanti. Berkaca dari tahun lalu, lonjakan trafik diperkirakan mencapai 30-50 persen untuk layanan data dibanding hari-hari biasa.
Untuk mengantisipasi hal tersebut, Tri melakukan beberapa persiapan. Salah satunya, menurut President of Network Strategic Planning and Customer Tri Gustiansyah Wilson, adalah dengan melakukan ekspansi jaringan di wilayah Sumatera, Jawa, dan Sulawesi.
""Kami melakukan ekspansi jaringan dengan 8.000 situs ( BTS), kombinasi antara 4G dan 4,5G. Jadi ini salah satu ekspansi kami yang terbesar,"" jelas Wilson dalam acara temu media di Jakarta, Selasa (8/5/2019).Baca juga: Tri Luncurkan Paket Internet Khusus Waktu Sahur dan Berbuka Puasa
Dari 8.000 situs tersebut, Gusti mengungkap sebanyak 50 persennya akan siap pada akhir Mei mendatang. Jaringan 4.5G Tri diklaim telah mencakup hingga 10.000 pedesaan dan 300 kota/kabupaten di Indonesia.
Tri juga berupaya mengatur beban kapasitas selama mudik hingga arus balik nanti dengan melakukan pengalihan kapasitas atau capacity balancing. Upaya ini dilakukan dengan memanfaatkan teknologi bernama Network Function Virtualization (NFV).
""Dengan virtualization tidak ada hubungan one to one connection, semuanya virtual. Dengan teknologi ini bisa mudah melakukan pengalihan kapasitas,"" jelas Gusti.
Gusti menambahkan, Tri juga akan memasang 37 mobile base tranceiver station (BTS) yang tersebar mulai dari Bakauheni hingga Sidoarjo.
""Dari jumlah ini, 50 persen sudah dioperasikan. Seminggu sebelum lebaran seharusnya sudah siap semua,"" jelasnya.Baca juga: Tak Mau Perang Harga, Tri Fokus ke Kualitas Layanan
Mobile BTS ini lebih ditujukan sebagai penambah kapasitas di titik ramai seperti rest area. ""Kami sudah coverage semua tol-tol jadi ini sebagai penambahan kapasitas,"" sambung Gusti.
Optimalisasi jaringan juga dilakukan dengan menyebarkan core network system yang tersebar di 19 kota.
Chief Commercial Officer Tri Indonesia Dolly Susanto memprediksi akan terjadi lonjakan recharge atau pengisian pulsa sebesar 30 persen sejak H-7 hingga H-3 lebaran. Kendati demikian, trafik layanan SMS diprediksi akan stagnan.
""Sejak dua hingga tiga tahun SMS agak biasa aja. Kebanyakan orang melakukan silahturahmi lewat WhatsApp. Kalau voice masih, silaturahmi hari-H masih ada kenaikan sekitar 10-15 persen dibandingkan hari-hari sebelumnya"", terang Dolly.",https://asset.kompas.com/crop/0x0:780x390/780x390/data/photo/2016/08/19/1101025telepon-haji780x390.jpg,08/05/2019
31,,Tri Indonesia Konfirmasi Suntikan Dana Segar Rp 47 Triliun,"JAKARTA, KOMPAS.com - PT Hutchison 3 Indonesia mengonfirmasi suntikan  modal dari Hutchison Asia Telecom (HAT) dan PT Tiga Telekomunikasi yang terafiliasi dengan pengusaha Garibaldi Thohir atau yang akrab disapa Boy Thohir.
Suntikan dana yang diterima sebesar Rp 47 triliun dengan skema pembelian saham baru yang diterbitkan PT Hutchison 3 Indonesia (Tri).
""Bener, jadi udah dikonfirmasi sudah ada aktanya juga, sudah dilaporkan ke pemerintah juga. Mau digimanain (modalnya) kita masih godok,"" jelas Chief Commercial Officer Tri Indonesia Dolly Susanto saat ditemui KompasTekno di daerah Jakarta, Selasa (8/5/2019).
Meski belum diketahui bagaimana pembagian anggaran dari modal tersebut, Dolly mengatakan bahwa Tri Indonesia akan fokus ke ekspansi jaringan. 
""Ya, buat bangun jaringan, optimalisasi, kita juga akan investasi di customer experience. Jadi hi-tech banget deh, kita bisa tau konsumer kita,"" terang Dolly.
""Tapi secara kapital itu bukan cuma untuk tahun-tahun ini saja, tapi juga tahun-tahun kedepan,"" imbuhnya
Dolly juga tidak membeberkan bagaimana skema pembagian saham yang baru, setelah pembelian saham oleh PT Tiga Telekomunikasi ini. Ia mengatakan, suntikan dana ini menjadi bukti apresiasi dari investor terhadap performa Tri di Indonesia.
""Bagi tim Tri Indonesia, kami menyambut positif karena membuktikan para pemegang saham itu benar-benar positif dan investasi ke Tri,"" lanjut dia.Baca juga: Jika Ada Konsolidasi, Hutchison Tri Selalu di Posisi yang Membeli
Dolly menyebut performa Tri tahun lalu cukup gemilang dengan pertumbuhan pendapatan dua digit, tepatnya sebesar 1 miliar dollar AS (sekitar Rp 14 triliun). Boy Thohir sendiri mulai masuk ke Tri Indonesia pada tahun 2013.
Saat itu, konsorsium Boy dan Patrick Waluyo (Northstar Pacific Indonesia) mengakuisisi sebagian saham dari PT Hutchison CP Telecommunications (HCPT) di bawah bendera Hutchison Whampoa dan Charoen Pokphand Group.
Paska akuisisi tahun 2013, Hutchison Wampoa hanya menguasai 65 persen saham Hutchison CP, sisanya milik konsorsium Boy dan Patrick.Baca juga: Soal Konsolidasi, Tri Tunggu Aba-Aba Pemegang Saham",https://asset.kompas.com/crop/63x0:1000x625/750x500/data/photo/2018/12/11/2026562386.jpg,08/05/2019
